run	success	duration	cost	ftissue_los	Kp_los	GU__LOSABS_k	GU__f_LOSEFL_k	GU__METEXC_k	LI__E3174EX_k	LI__LOS2E3174_Vmax	LI__E3174L158_k	LI__MBIEX_k	KI__LOSEX_k	KI__E3174EX_k	KI__L158EX_k	message	x	x0
55	True	80.81916236877441	81.0145742101294	0.09845599042874507	6.888462600975238	0.033702666203170424	0.3763552633147774	0.0009690550951579307	0.008500482402535106	0.001095906149381319	0.0669685614183908	0.009627004580744619	0.08315240693340512	0.03455698296229782	0.5930657839933741	`xtol` termination condition is satisfied.	"[9.84559904e-02 6.88846260e+00 3.37026662e-02 3.76355263e-01
 9.69055095e-04 8.50048240e-03 1.09590615e-03 6.69685614e-02
 9.62700458e-03 8.31524069e-02 3.45569830e-02 5.93065784e-01]"	"[5.95251537e-02 3.57509740e+01 1.65865151e-02 3.21143201e+00
 5.44520839e-03 4.22494908e-03 5.92109454e-01 4.01528804e-01
 2.21146764e-03 1.57844207e-01 7.18407275e-01 1.10255446e-01]"
20	True	313.40498208999634	81.58930011957553	0.010111751410109426	29.123783260902453	0.038156999673399666	1.2951586406699047	0.0006718125875346299	0.007236645330441693	0.0006840373336950363	0.04587746731894665	7.179410504090986e-05	0.10183498566463964	0.03534152001331132	0.06331424856646986	`xtol` termination condition is satisfied.	"[1.01117514e-02 2.91237833e+01 3.81569997e-02 1.29515864e+00
 6.71812588e-04 7.23664533e-03 6.84037334e-04 4.58774673e-02
 7.17941050e-05 1.01834986e-01 3.53415200e-02 6.33142486e-02]"	"[3.05095744e-01 7.44314486e+00 1.44188136e-01 7.09190895e-01
 1.96904459e-02 6.86830456e-01 4.47958221e+01 9.44905491e+00
 1.47751202e-05 2.34847263e-02 1.12441280e-01 2.48066336e-04]"
70	True	113.77110600471497	81.8934553287861	0.26586404834112953	3.3647351427711785	0.046260010343566534	1.429658257008621	0.005064684546196504	0.021197652138690508	0.0005493327442332351	0.07098924386759085	0.0116871898350052	0.08558375485659594	0.030884037135152833	0.3629482807227856	`xtol` termination condition is satisfied.	"[2.65864048e-01 3.36473514e+00 4.62600103e-02 1.42965826e+00
 5.06468455e-03 2.11976521e-02 5.49332744e-04 7.09892439e-02
 1.16871898e-02 8.55837549e-02 3.08840371e-02 3.62948281e-01]"	"[3.98181684e-01 1.70253062e+00 2.56529019e-02 1.26443705e-01
 9.78599359e-04 3.89887289e+00 6.85763552e+00 2.18409795e-02
 1.58967634e-03 6.25965445e-02 3.25146735e-04 4.52994405e-03]"
80	True	142.01282596588135	82.67729888146552	0.09133615706229703	5.516136768664659	0.040929251417101374	3.1379838611951216	0.0006023882920838859	0.01707720477785347	0.00021951508781931382	0.03197539952543442	0.0042487701925419865	0.05469565238746547	0.0172702397875888	0.012818302002631518	`xtol` termination condition is satisfied.	"[9.13361571e-02 5.51613677e+00 4.09292514e-02 3.13798386e+00
 6.02388292e-04 1.70772048e-02 2.19515088e-04 3.19753995e-02
 4.24877019e-03 5.46956524e-02 1.72702398e-02 1.28183020e-02]"	"[3.46209054e-01 3.51647863e+00 1.54704568e-01 8.27498448e+00
 2.35459658e-03 2.84814351e-02 4.14328961e-04 5.96058976e-03
 5.43504328e-04 4.03157725e-02 8.32885634e-04 1.45064054e-01]"
77	True	254.25691032409668	82.78859179469694	0.1941039062441193	2.8053444056357764	0.03637785739530019	2.214477156138794	0.07635657149616458	0.049895001980073385	0.00033883073098155375	0.07262533195525434	0.01574553734972907	0.06191445428574421	0.0386551631634301	0.3857129612512557	`xtol` termination condition is satisfied.	"[1.94103906e-01 2.80534441e+00 3.63778574e-02 2.21447716e+00
 7.63565715e-02 4.98950020e-02 3.38830731e-04 7.26253320e-02
 1.57455373e-02 6.19144543e-02 3.86551632e-02 3.85712961e-01]"	"[7.60538981e+00 4.46099899e+00 1.22346346e-04 6.05712381e+00
 2.88844979e-03 3.17334323e-01 9.28126482e-05 1.17189050e+00
 1.18605232e-04 2.42821741e-04 1.49461415e-03 5.71311936e-02]"
90	True	160.10550475120544	84.6942669564646	0.011935838069682457	23.489816159274465	0.04027581088388787	2.136664519313002	0.00020398042003006448	0.008154394805769568	0.0004411744576655508	0.006859532162978306	0.03315249329782612	0.09952876607069308	0.03708641029373538	0.0008615765812513957	`xtol` termination condition is satisfied.	"[1.19358381e-02 2.34898162e+01 4.02758109e-02 2.13666452e+00
 2.03980420e-04 8.15439481e-03 4.41174458e-04 6.85953216e-03
 3.31524933e-02 9.95287661e-02 3.70864103e-02 8.61576581e-04]"	"[6.26591032e+00 2.39768198e+01 5.21120308e-04 5.84620582e+00
 7.05827810e-05 3.64710856e+00 1.74788829e-04 3.65817539e-02
 2.84672388e-01 4.53716529e-01 5.62858493e-04 1.64252408e-03]"
33	True	66.17513871192932	85.028005476228	0.09409697226299192	9.429647712838744	0.04520795907018352	1.214445306199633	0.0039046027156661965	0.016351633416419785	0.0003806845183189218	0.044551736228848546	0.009799662268258767	0.07855056684326431	0.021711041649355917	0.00012995288377979757	`xtol` termination condition is satisfied.	"[9.40969723e-02 9.42964771e+00 4.52079591e-02 1.21444531e+00
 3.90460272e-03 1.63516334e-02 3.80684518e-04 4.45517362e-02
 9.79966227e-03 7.85505668e-02 2.17110416e-02 1.29952884e-04]"	"[8.03576963e-01 5.56854240e+01 1.03982894e-02 1.62315502e+00
 4.46752210e-02 1.73704910e-01 5.44750007e-01 2.80958147e-02
 9.22448663e-04 5.04115004e-01 1.15278041e-03 1.14182830e-02]"
57	True	181.81792545318604	85.644770504741	0.010001169748088143	35.40933506847049	0.05340034798523065	4.348451680215961	0.00026536889648397834	2.980189090827568	9.028937457504007e-05	0.002149582453299997	0.01825347551156291	0.08503774869506334	0.03674804039250758	0.0019153393080590525	`xtol` termination condition is satisfied.	"[1.00011697e-02 3.54093351e+01 5.34003480e-02 4.34845168e+00
 2.65368896e-04 2.98018909e+00 9.02893746e-05 2.14958245e-03
 1.82534755e-02 8.50377487e-02 3.67480404e-02 1.91533931e-03]"	"[1.22982922e-02 5.65429836e+01 1.57390666e-03 4.21764587e+00
 4.81870061e-02 5.06089386e+00 8.29896127e-02 7.26809264e+00
 5.78854621e-04 5.28099859e-03 2.52774681e-04 1.36739740e-04]"
34	True	155.84787845611572	85.9663494256361	0.01105614671169261	26.50526077209403	0.05278516852127128	4.181273083078744	0.00046759094818575207	0.04497344459924262	0.00016083521950866086	0.021843518892158256	0.017129110954251542	0.08336137591340986	0.055450454145085565	0.7867697147372096	`xtol` termination condition is satisfied.	"[1.10561467e-02 2.65052608e+01 5.27851685e-02 4.18127308e+00
 4.67590948e-04 4.49734446e-02 1.60835220e-04 2.18435189e-02
 1.71291110e-02 8.33613759e-02 5.54504541e-02 7.86769715e-01]"	"[2.16140336e-01 1.18674088e+02 4.97613972e-04 8.40374881e+00
 8.48032215e-05 3.58274569e-01 2.00302040e-02 7.96223388e-02
 1.52998141e-02 2.12445133e-02 4.56096049e-01 2.36813540e-03]"
97	True	147.06806755065918	86.38700227650584	0.01588624682838811	25.826467851875115	0.04989226476129387	0.9003659592774474	5.0663635149209946e-05	0.006784778576583086	0.0005484058599223096	0.007336767209275225	0.03857617353282598	0.06641582625302858	0.04063643202579212	0.0033244948576225167	`xtol` termination condition is satisfied.	"[1.58862468e-02 2.58264679e+01 4.98922648e-02 9.00365959e-01
 5.06636351e-05 6.78477858e-03 5.48405860e-04 7.33676721e-03
 3.85761735e-02 6.64158263e-02 4.06364320e-02 3.32449486e-03]"	"[3.28083000e-01 1.03857955e+02 7.40764941e-02 8.37804874e-01
 2.23322342e-04 1.23978923e-01 1.45983706e-02 2.73940327e-04
 2.20459620e-02 3.79179599e-02 5.03010366e-01 5.68072133e-01]"
16	True	123.15764951705933	87.03843052005304	0.05264815067828407	10.729576744379655	0.045333602764982835	1.4797251617610472	0.00028174640646567826	0.01579518191792271	0.0004135124747287358	0.03942176840801615	0.018595367457039318	0.05239345274475915	0.01284815231558201	0.15078338559939383	`xtol` termination condition is satisfied.	"[5.26481507e-02 1.07295767e+01 4.53336028e-02 1.47972516e+00
 2.81746406e-04 1.57951819e-02 4.13512475e-04 3.94217684e-02
 1.85953675e-02 5.23934527e-02 1.28481523e-02 1.50783386e-01]"	"[2.91749896e+00 1.55473358e+01 7.79790779e-02 1.17512239e+00
 1.37715973e-03 7.02097723e-02 3.98177542e-03 2.26886418e-03
 2.34896946e-04 2.11310992e-01 7.49314691e-01 3.20010680e-03]"
41	True	84.18611884117126	87.72893923575631	0.024520913177236023	17.96616908294847	0.02938809299611903	1.1718927864502018	9.896533428162762e-05	0.009418432048680975	0.0006492028050811936	0.05599810229826042	0.0007909759155661771	0.09241668496211514	0.029009864948348875	0.003497950088816645	`xtol` termination condition is satisfied.	"[2.45209132e-02 1.79661691e+01 2.93880930e-02 1.17189279e+00
 9.89653343e-05 9.41843205e-03 6.49202805e-04 5.59981023e-02
 7.90975916e-04 9.24166850e-02 2.90098649e-02 3.49795009e-03]"	"[1.24948466e-02 1.91674309e+01 1.09366686e-02 2.86647279e-01
 6.53944679e-05 2.07001078e-02 1.30049721e-03 1.52837351e-02
 1.72498937e-04 3.13245504e-03 5.50237938e-03 6.89262054e-02]"
17	True	131.33939051628113	90.90542833004253	0.05923842371227459	13.479609124341073	0.04315527033780798	1.5287332700298117	0.00012560635895496398	0.009886537786219129	0.00026630628586032235	0.01810157017682598	0.02389437087723519	0.053942390301096925	0.02842350969600451	0.040368078516625966	`xtol` termination condition is satisfied.	"[5.92384237e-02 1.34796091e+01 4.31552703e-02 1.52873327e+00
 1.25606359e-04 9.88653779e-03 2.66306286e-04 1.81015702e-02
 2.38943709e-02 5.39423903e-02 2.84235097e-02 4.03680785e-02]"	"[1.84564132e-02 5.83454471e+00 1.69965843e-01 2.25697719e+00
 4.75356454e-03 4.52659256e+00 6.53772475e-01 2.25150395e-04
 3.31171408e-02 8.34285030e-04 1.40285332e-04 3.59626753e-04]"
61	True	102.9495301246643	93.41553953499665	0.739530017342432	1.6377477957145934	0.04289145473551171	0.17951008159641454	0.001003822503932914	0.007035705977840482	0.003135311113042679	0.07722856051930647	0.009167157015400187	0.11739959275940666	0.037078765140841505	0.001362714451200633	`xtol` termination condition is satisfied.	"[7.39530017e-01 1.63774780e+00 4.28914547e-02 1.79510082e-01
 1.00382250e-03 7.03570598e-03 3.13531111e-03 7.72285605e-02
 9.16715702e-03 1.17399593e-01 3.70787651e-02 1.36271445e-03]"	"[4.07474276e-01 1.02799115e+01 3.04193338e-01 6.22080443e-01
 3.00013062e-03 4.95528021e+00 1.44614462e+00 8.92280173e-03
 4.07683623e-04 2.83128091e-01 1.48968574e-01 2.23188816e-04]"
53	True	184.87681818008423	97.11264278407357	0.010728170250416925	44.3910167293462	0.06004165046642272	4.03786455254748	0.0016394478572656567	0.7377886041240159	7.763372688530025e-05	0.0072827311473524425	0.00619039284508416	0.09927109623759794	0.03717350466128034	0.02285405650935984	`xtol` termination condition is satisfied.	"[1.07281703e-02 4.43910167e+01 6.00416505e-02 4.03786455e+00
 1.63944786e-03 7.37788604e-01 7.76337269e-05 7.28273115e-03
 6.19039285e-03 9.92710962e-02 3.71735047e-02 2.28540565e-02]"	"[1.19107973e-01 4.66990893e+00 4.68390659e-01 3.18040192e-01
 2.56996205e-04 1.40521184e+00 1.05255483e-05 1.06279820e-05
 2.55682023e-05 2.50268589e-01 1.98992055e-04 2.02467697e-02]"
39	True	163.25390648841858	97.41682496569669	0.01247939357821888	1.1242835897246095	0.03382677868126829	0.10003357969491783	0.00010419452608714722	0.0020419652987877257	45.35329108026078	0.026120171030399528	0.008999428999906212	0.16567617103149979	0.04735322507664727	0.0004177582928935329	`xtol` termination condition is satisfied.	"[1.24793936e-02 1.12428359e+00 3.38267787e-02 1.00033580e-01
 1.04194526e-04 2.04196530e-03 4.53532911e+01 2.61201710e-02
 8.99942900e-03 1.65676171e-01 4.73532251e-02 4.17758293e-04]"	"[3.83311069e-01 7.06287945e+00 3.25734594e-03 4.32620747e-01
 5.57730096e-03 1.75740857e-03 2.80565742e+01 2.91350732e-01
 1.80928524e-04 2.03400123e-04 1.55579556e-04 3.01757852e-02]"
11	True	115.19096755981445	97.6655828462655	0.013684231056856096	32.2159536592267	0.03695573762891049	1.2608198695607822	0.009491806828470234	0.018622745503986907	0.0005039830278297458	0.06403997111742137	5.0750219013564825e-05	0.15180360207105859	0.024339113696519567	0.08521820333555646	`xtol` termination condition is satisfied.	"[1.36842311e-02 3.22159537e+01 3.69557376e-02 1.26081987e+00
 9.49180683e-03 1.86227455e-02 5.03983028e-04 6.40399711e-02
 5.07502190e-05 1.51803602e-01 2.43391137e-02 8.52182033e-02]"	"[5.54804655e-02 8.63548728e+01 5.12676422e-01 3.01357593e-01
 1.30294098e-02 1.20143466e+00 1.87191080e-04 6.23376684e+00
 2.68530925e-05 1.01764258e-04 1.51948626e-03 4.87867566e-02]"
69	True	88.66202211380005	99.62003535958291	0.10685291834845156	3.8517483975151325	0.03300739516478952	0.7811138265435678	0.030551074033408385	0.01830564339509391	0.0009309188533855445	0.11863240726749555	0.023349414024681287	0.08464293403633588	0.005034515701609409	0.036959295053193265	`xtol` termination condition is satisfied.	"[1.06852918e-01 3.85174840e+00 3.30073952e-02 7.81113827e-01
 3.05510740e-02 1.83056434e-02 9.30918853e-04 1.18632407e-01
 2.33494140e-02 8.46429340e-02 5.03451570e-03 3.69592951e-02]"	"[5.24945443e-02 1.71788553e+01 1.89929964e-02 7.30104707e+00
 3.01527278e-02 2.37890056e-01 1.98788176e-02 3.14786430e-01
 1.39718407e-03 7.61792987e-02 2.51188676e-04 3.23797153e-01]"
40	True	117.96783685684204	104.06708265934232	0.12268807153526955	3.748247020465578	0.030796257335049766	0.7183722545952377	0.043148315541101295	0.03661020273004507	0.0009251457907482459	0.2000631310549718	0.00577999108434713	0.08129945308682124	0.07568559183802323	0.7644594792413651	`xtol` termination condition is satisfied.	"[1.22688072e-01 3.74824702e+00 3.07962573e-02 7.18372255e-01
 4.31483155e-02 3.66102027e-02 9.25145791e-04 2.00063131e-01
 5.77999108e-03 8.12994531e-02 7.56855918e-02 7.64459479e-01]"	"[2.53565522e-02 1.24304812e+00 4.81544938e-01 2.09006646e-01
 9.96416250e-03 1.43500041e-01 6.70569855e-04 1.41028517e-01
 4.74810175e-04 1.53213373e-04 9.72637638e-01 2.61875883e-01]"
7	True	102.63183450698853	105.85248382307849	0.011912599089142812	25.528137983665818	0.04052653833020624	2.7821521607822848	0.00025966500012697386	0.02006318133334606	0.00027473239151802896	0.03848196478366567	0.022908832368974237	0.08807772876694984	0.0021522740769671263	0.0028530721241576255	`xtol` termination condition is satisfied.	"[1.19125991e-02 2.55281380e+01 4.05265383e-02 2.78215216e+00
 2.59665000e-04 2.00631813e-02 2.74732392e-04 3.84819648e-02
 2.29088324e-02 8.80777288e-02 2.15227408e-03 2.85307212e-03]"	"[1.19803527e-02 9.64723615e+01 1.48773460e-01 4.00848050e-01
 3.60215666e-05 4.35918236e-02 5.89291761e-04 3.44243183e-01
 1.08725777e-01 1.13204730e-04 1.06127023e-04 9.22968090e-04]"
58	True	121.85046696662903	106.19379305929198	0.11043984674040304	4.6159426451580865	0.0391278106328342	1.3984867195359216	3.493004152182739e-05	0.014306052157264371	0.000448079165106898	0.009859472272589822	0.04426126623651337	0.0026970378423259904	0.013737967322577857	0.5043650056618066	`xtol` termination condition is satisfied.	"[1.10439847e-01 4.61594265e+00 3.91278106e-02 1.39848672e+00
 3.49300415e-05 1.43060522e-02 4.48079165e-04 9.85947227e-03
 4.42612662e-02 2.69703784e-03 1.37379673e-02 5.04365006e-01]"	"[2.94966503e-02 1.30999438e+00 1.59392912e-01 9.90565128e-01
 4.67749840e-05 4.80805490e-02 4.52999824e-04 2.42159090e-03
 1.62569409e-02 8.30892674e-04 5.32128838e-03 9.41371584e-01]"
63	True	76.39753913879395	110.02829319899718	0.08742950873103734	8.05390884499605	0.04534037887081538	1.539966395957043	0.005405138768580289	0.03720971535791311	0.0001501352665800268	0.03867168033382396	0.00995082375890206	0.03847115800115019	0.022128527352443226	0.2409466582482661	`xtol` termination condition is satisfied.	"[8.74295087e-02 8.05390884e+00 4.53403789e-02 1.53996640e+00
 5.40513877e-03 3.72097154e-02 1.50135267e-04 3.86716803e-02
 9.95082376e-03 3.84711580e-02 2.21285274e-02 2.40946658e-01]"	"[1.47133805e-02 7.07321592e+00 6.72427421e-01 3.32865838e-01
 1.03683644e-05 6.04749131e-02 1.27551491e-01 2.12594066e-04
 4.84082442e-05 7.38982943e-03 5.28620509e-02 4.06412651e-03]"
56	True	81.3585569858551	111.2622601206681	3.821687340785837	1.344277690054828	0.07026504162743022	0.138758672511766	1.6654745052846495e-05	0.005996031951970929	0.881466569126733	0.07575751524255325	0.006337099336154093	0.1318122367009741	0.038803779597501566	0.000979331697695016	`xtol` termination condition is satisfied.	"[3.82168734e+00 1.34427769e+00 7.02650416e-02 1.38758673e-01
 1.66547451e-05 5.99603195e-03 8.81466569e-01 7.57575152e-02
 6.33709934e-03 1.31812237e-01 3.88037796e-02 9.79331698e-04]"	"[7.92984660e+00 6.11192142e+00 1.17140447e-01 2.00874024e-01
 1.00681144e-05 7.01548486e-03 1.66622649e+00 2.14110886e+00
 6.98942807e-03 1.29075118e-02 9.34334433e-02 9.61402540e-04]"
4	True	109.76962637901306	115.2009986595223	0.31437504936046123	8.963864359132188	0.05258757405229692	0.12464002511462025	5.001859630165431e-05	0.012229343152025982	0.0005192261100334698	0.06577484165612327	0.0001282574689999916	0.03737388512610162	0.016302524275629632	0.10030235648969564	`xtol` termination condition is satisfied.	"[3.14375049e-01 8.96386436e+00 5.25875741e-02 1.24640025e-01
 5.00185963e-05 1.22293432e-02 5.19226110e-04 6.57748417e-02
 1.28257469e-04 3.73738851e-02 1.63025243e-02 1.00302356e-01]"	"[6.72143801e+00 1.65474711e+01 3.85347729e-03 1.85909358e-01
 7.61731495e-05 2.30951427e-02 1.60333614e-05 5.22228323e-02
 1.64172335e-05 1.78866342e-02 5.43391016e-02 1.11882257e-01]"
68	True	313.2154462337494	116.3924805783636	0.01938027154143691	18.77431050176791	0.18067877741842267	6.9736442019613545	7.59812783535068e-05	9.2056663373258	6.729976366513397e-05	0.0021970253607985915	0.011738686133731885	0.07463780041914275	0.024886412983256008	0.033766572155497054	`xtol` termination condition is satisfied.	"[1.93802715e-02 1.87743105e+01 1.80678777e-01 6.97364420e+00
 7.59812784e-05 9.20566634e+00 6.72997637e-05 2.19702536e-03
 1.17386861e-02 7.46378004e-02 2.48864130e-02 3.37665722e-02]"	"[8.29617639e+00 3.40883741e+01 2.09550948e-03 2.29119385e+00
 8.96306518e-02 1.83606404e+00 5.22869928e-04 2.65743808e+00
 4.09435240e-01 5.13763714e-02 7.96681349e-01 1.43588885e-02]"
31	True	90.47105360031128	116.89481579209412	0.0714824447886777	10.562799371870925	0.055126524606635474	4.213764064732484	0.056566780001861924	0.030266611917969893	8.826463971372438e-05	0.005675380712794321	0.012472953584544942	0.05659748433870347	0.024254766583439	0.010010792332335127	`xtol` termination condition is satisfied.	"[7.14824448e-02 1.05627994e+01 5.51265246e-02 4.21376406e+00
 5.65667800e-02 3.02666119e-02 8.82646397e-05 5.67538071e-03
 1.24729536e-02 5.65974843e-02 2.42547666e-02 1.00107923e-02]"	"[7.68430260e+00 4.30558065e+00 8.68499442e-02 3.98193220e+00
 1.61787616e-02 3.44568521e-02 1.09860868e-04 4.11350695e-05
 1.04085548e-03 7.99176984e-03 5.04560262e-02 5.20257018e-01]"
12	True	66.98273611068726	116.97423966908555	0.36170705371154166	4.718226238767412	0.030713420751393446	0.6070246056273513	0.043079278055369964	0.18883572391730874	0.0005247901436802089	0.11337734451677799	0.01928782627442758	0.07547707379468051	0.0309655754297731	0.22360659760820414	`xtol` termination condition is satisfied.	"[3.61707054e-01 4.71822624e+00 3.07134208e-02 6.07024606e-01
 4.30792781e-02 1.88835724e-01 5.24790144e-04 1.13377345e-01
 1.92878263e-02 7.54770738e-02 3.09655754e-02 2.23606598e-01]"	"[1.72229441e+00 9.44592180e+00 1.63087866e-03 1.95914482e-01
 5.67407275e-02 6.02052191e-01 1.12084225e-02 4.15742611e-01
 1.82000750e-02 2.72114972e-03 1.32989779e-02 2.07695556e-01]"
60	True	147.63501453399658	117.50084134383683	0.10364996332155599	4.733928146056277	0.04589708146040107	5.027613582611938	0.00043422310850129136	0.011617174543666866	0.00013352910370410562	0.038011510377239835	0.009496435692130819	0.04520400054949036	0.02674795107746825	0.15890059441664312	`xtol` termination condition is satisfied.	"[1.03649963e-01 4.73392815e+00 4.58970815e-02 5.02761358e+00
 4.34223109e-04 1.16171745e-02 1.33529104e-04 3.80115104e-02
 9.49643569e-03 4.52040005e-02 2.67479511e-02 1.58900594e-01]"	"[1.83479805e-01 3.10177043e+00 1.09157714e-04 1.09561229e-01
 5.52755491e-04 3.47377088e-01 1.41650390e-05 9.74785042e-05
 2.80583941e-04 1.44332819e-04 9.86012748e-03 5.80077088e-01]"
30	True	202.92797660827637	124.22258657228805	0.010188464108051196	38.829174902762965	0.025805478664444555	5.283840950373623	0.0016083845618134656	0.3778199906032192	6.843790332237271e-05	0.011407208258448445	0.0006123707592520095	0.09980426887027773	0.03985397347013663	0.006967559593758071	`xtol` termination condition is satisfied.	"[1.01884641e-02 3.88291749e+01 2.58054787e-02 5.28384095e+00
 1.60838456e-03 3.77819991e-01 6.84379033e-05 1.14072083e-02
 6.12370759e-04 9.98042689e-02 3.98539735e-02 6.96755959e-03]"	"[3.23096185e-02 2.90910675e+01 8.89666207e-04 2.29460648e-01
 1.09927534e-05 1.47235412e-02 1.85222162e-05 1.69398589e-04
 1.76054198e-05 5.84928344e-02 6.45000349e-03 1.08712048e-03]"
13	True	121.88858199119568	124.56019711696527	8.615968923537531	1.6707030229773214	0.09567972658798324	0.6542229122039436	0.014375530662669736	0.004913851432924283	5.96034631550865	0.05307226461880183	0.006851919233269916	0.1883696125579264	0.04049922327760266	0.00015413692916756182	`xtol` termination condition is satisfied.	"[8.61596892e+00 1.67070302e+00 9.56797266e-02 6.54222912e-01
 1.43755307e-02 4.91385143e-03 5.96034632e+00 5.30722646e-02
 6.85191923e-03 1.88369613e-01 4.04992233e-02 1.54136929e-04]"	"[8.50471893e+00 2.07598235e+00 3.87615464e-02 9.97839130e+00
 2.41802825e-02 2.01111061e-02 5.03790427e+00 9.36190652e-03
 5.63731180e-05 1.22052432e-01 9.25612634e-02 1.19214706e-04]"
25	True	131.45677042007446	126.40513717068488	0.5912583854614017	9.58417643508311	0.05372994266580997	1.055327948084152	5.428584179274116e-05	0.02470114631465181	0.00035769745042410614	0.010304070480264908	0.03756747279682471	0.05894234047728529	0.016729152368152502	0.7733220034503092	`xtol` termination condition is satisfied.	"[5.91258385e-01 9.58417644e+00 5.37299427e-02 1.05532795e+00
 5.42858418e-05 2.47011463e-02 3.57697450e-04 1.03040705e-02
 3.75674728e-02 5.89423405e-02 1.67291524e-02 7.73322003e-01]"	"[2.56059562e+00 1.34478039e+02 1.35430085e-03 3.35845666e-01
 8.60246711e-02 7.13077313e-02 3.64995918e-01 1.72174867e-02
 4.59089567e-02 6.87367907e-03 6.78259553e-01 7.27966649e-04]"
6	True	92.32248568534851	127.97968609510943	0.04051271989143719	5.62973363869766	0.02961990768409708	0.14283433608483567	0.0003019486976492836	0.027093321633265825	0.002138915359642406	0.335944492179782	0.0012859330266149274	0.10615762992706279	0.008682976627870247	0.07154181424963516	`xtol` termination condition is satisfied.	"[4.05127199e-02 5.62973364e+00 2.96199077e-02 1.42834336e-01
 3.01948698e-04 2.70933216e-02 2.13891536e-03 3.35944492e-01
 1.28593303e-03 1.06157630e-01 8.68297663e-03 7.15418142e-02]"	"[1.34178789e-01 1.93512124e+02 4.02897020e-02 2.56512054e-01
 1.75438589e-04 2.15072882e-03 2.73015843e-02 6.43694173e+00
 5.01222332e-04 7.54729301e-02 3.33814660e-04 5.76864600e-02]"
65	True	61.58769226074219	128.17303154706227	0.6283820771076314	1.0663883952426572	0.04994622913557697	0.22182317521892836	1.7037463712393645e-05	0.010025498738179631	16.382336678514914	0.10942124694473708	0.021537922291462428	0.07419808178889536	0.015278914961415256	0.025209521039650476	`xtol` termination condition is satisfied.	"[6.28382077e-01 1.06638840e+00 4.99462291e-02 2.21823175e-01
 1.70374637e-05 1.00254987e-02 1.63823367e+01 1.09421247e-01
 2.15379223e-02 7.41980818e-02 1.52789150e-02 2.52095210e-02]"	"[8.83859787e-01 1.21036641e+00 8.47733148e-02 9.47546414e-01
 6.43921579e-03 1.15489029e-03 7.47604058e+00 5.11480275e-02
 1.04011725e-02 3.02077575e-04 1.00119697e-04 1.54216883e-01]"
75	True	95.77674555778503	146.28870556554162	0.014244368482045584	77.64467725496091	0.031384425541140265	4.085308004026963	0.07267446187028699	4.8869733585724955	8.520729546740534e-05	2.7212144825716506e-05	0.008437585157346687	0.18011714488835293	0.04480822093712289	0.9860908830224443	`xtol` termination condition is satisfied.	"[1.42443685e-02 7.76446773e+01 3.13844255e-02 4.08530800e+00
 7.26744619e-02 4.88697336e+00 8.52072955e-05 2.72121448e-05
 8.43758516e-03 1.80117145e-01 4.48082209e-02 9.86090883e-01]"	"[2.54707647e-02 1.82488112e+02 3.90869399e-04 2.11296444e+00
 3.30314106e-04 9.92641001e-03 2.50915794e-05 1.86793794e-05
 7.62804218e-04 1.18940556e-01 5.82387213e-03 8.69678268e-01]"
72	True	36.45099496841431	151.36177034406873	0.013452085071089056	19.226013391877864	0.029019883492908613	0.45051445772381443	0.00014079485382186956	0.009688308570402523	0.0007070750952107845	0.03344187940284392	0.01452690984242764	0.1671882014081279	0.06568127745327718	0.014988237013410533	`xtol` termination condition is satisfied.	"[1.34520851e-02 1.92260134e+01 2.90198835e-02 4.50514458e-01
 1.40794854e-04 9.68830857e-03 7.07075095e-04 3.34418794e-02
 1.45269098e-02 1.67188201e-01 6.56812775e-02 1.49882370e-02]"	"[5.08873047e-02 7.61295584e+00 3.33050854e-01 3.80335344e-01
 1.66053633e-03 1.65542860e-03 4.68889056e-02 2.13737988e-03
 3.85777333e-02 3.20275217e-03 1.13863482e-04 8.35599265e-04]"
51	True	101.95091676712036	171.332631032757	0.01891191058526523	48.243434415685	0.7883162863670883	3.61798665148974	0.00029893635542017487	0.09351460180505579	0.00019043079112992462	2.5823940406824966e-05	0.02882143605420686	0.11739726186369973	0.0520805278843743	0.5590656713671368	`xtol` termination condition is satisfied.	"[1.89119106e-02 4.82434344e+01 7.88316286e-01 3.61798665e+00
 2.98936355e-04 9.35146018e-02 1.90430791e-04 2.58239404e-05
 2.88214361e-02 1.17397262e-01 5.20805279e-02 5.59065671e-01]"	"[1.10527258e+00 9.57391520e+01 8.18510100e-03 7.51322168e+00
 6.91542235e-04 3.35307367e-01 2.15810913e-04 3.08563579e-02
 4.70690027e-01 5.87040903e-02 1.44011585e-03 3.02026411e-01]"
23	True	201.9846580028534	171.63708025168245	0.8332295826192285	3.160020801449804	0.05135672505407585	0.13687809677401255	0.0006197850187661027	0.014188544602521544	0.03404628840713422	0.1516071549923794	0.0003964689356414644	0.0015602373199078113	0.006544244751078005	0.21809097079450593	`xtol` termination condition is satisfied.	"[8.33229583e-01 3.16002080e+00 5.13567251e-02 1.36878097e-01
 6.19785019e-04 1.41885446e-02 3.40462884e-02 1.51607155e-01
 3.96468936e-04 1.56023732e-03 6.54424475e-03 2.18090971e-01]"	"[2.31031556e+00 7.14385153e+01 4.19159342e-02 5.55932561e-01
 5.76047310e-04 5.75002339e-03 1.26879112e-01 3.18075772e-01
 4.44664639e-04 9.65080824e-04 1.13296017e-03 2.38798004e-01]"
